,kingdom,phylum,class,order,family,genus,species,query
74,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus abyssinicus,Amorphophallus abyssinicus
75,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus bulbifer,Amorphophallus bulbifer
76,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus excentricus,Amorphophallus excentricus
77,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus haematospadix,Amorphophallus haematospadix
78,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus henryi,Amorphophallus henryi
79,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus konjac,Amorphophallus konjac
80,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus krausei,Amorphophallus krausei
81,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus napalensis,Amorphophallus napalensis
82,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus prainii,Amorphophallus prainii
83,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus titanum,Amorphophallus titanum
84,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus variabilis,Amorphophallus variabilis
85,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus yuloensis,Amorphophallus yuloensis
86,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus yunnanensis,Amorphophallus yunnanensis
87,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anchomanes,Anchomanes difformis,Anchomanes welwitschia
88,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium andraeanum,Anthurium andraeanum
89,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium gracile,Anthurium gracile
90,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium polyschistum,Anthurium polyschistum
91,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium veitchii,Anthurium veitchii
92,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Arisarum,Arisarum proboscideum,Arisarum proboscideum
93,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Caladium,Caladium bicolor,Caladium bicolor
94,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Colocasia,Colocasia esculenta,Colocasia esculenta
95,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Dracontium,Dracontium gigas,Dracontium gigas
96,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Epipremnum,Epipremnum aureum,Epipremnum aureum
97,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lemna,Lemna minor,Lemna minor
98,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera deliciosa,Monstera deliciosa
99,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera pittieri,Monstera pittieri
100,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera siltepecana,Monstera siltepecana
101,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron gloriosum,Philodendron gloriosum
102,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron longilaminatum,Philodendron longilaminatum
103,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron patriciae,Philodendron patriciae
104,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron bipinnatifidum,Philodendron selloum
105,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron squamiferum,Philodendron squamiferum
106,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron warszewiczii,Philodendron warszewiczii
107,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Amorphophallus,Amorphophallus fallax,Pseudodracontium fallax
108,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Raphidophora,NA,Raphidophora crassifolia
109,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Remusatia,Remusatia vivipara,Remusatia vivipara
110,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Rhaphidophora,Rhaphidophora decursiva,Rhaphidophora decursiva
111,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Schismatoglottis,Schismatoglottis pusilla,Schismatoglottis pusilla
112,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Scindapsus,Scindapsus pictus,Scindapsus pictus
113,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Spathicarpa,Spathicarpa hastifolia,Spathicarpa sagittifolia
114,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Spathiphyllum,Spathiphyllum wallisii,Spathiphyllum wallisii
115,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Zamioculcas,Zamioculcas zamiifolia,Zamioculcas zamiifolia
116,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Schefflera,Schefflera arboricola,Schefflera arboricola
117,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Schefflera,NA,Schefflera brevipedunculata
118,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Agathis,Agathis australis,Agathis australis
119,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Agathis,Agathis ovata,Agathis ovata
120,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,Araucaria cunninghamii,Araucaria cunninghamii
121,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,Araucaria laubenfelsii,Araucaria laubenfelsii
122,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,Araucaria montana,Araucaria montana
123,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Wollemia,Wollemia nobilis,Wollemia nobilis
124,Plantae,Tracheophyta,Magnoliopsida,Asterales,Argophyllaceae,Corokia,Corokia cotoneaster,Corokia cotoneaster
125,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia arborea,Aristolochia arborea
126,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia baetica,Aristolochia baetica
127,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia esperanzae,Aristolochia esperanzae
128,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia fimbriata,Aristolochia fimbriata
129,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia gigantea,Aristolochia gigantea
130,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia lindneri,Aristolochia lindneri
131,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia elegans,Aristolochia littoralis
132,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia maxima,Aristolochia maxima
133,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia zollingeriana,Aristolochia zollingeriana
134,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,Asarum maximum,Asarum maximum
135,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia goldieana,Pararistolochia goldieana
136,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave filifera,Agave filifera
137,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave isthmensis,Agave isthmensis
138,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave macroacantha,Agave macroacantha
139,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave parrasana,Agave parrasana
140,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave parryi,Agave parryi
141,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave potatorum,Agave potatorum
142,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave schidigera,Agave schidigera
143,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,NA,Agave strictata
144,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave titanota,Agave titanota
145,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave victoriae-reginae,Agave victoriae-reginae
146,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave xylonacantha,Agave xylonacantha
147,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,NA,Albuca augrabies
148,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,Albuca spiralis,Albuca spiralis
149,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,Albuca tenuifolia,Albuca tenuifolia
150,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Aspidistra,Aspidistra lurida,Aspidistra lurida
151,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Beaucarnea,Beaucarnea gracilis,Beaucarnea gracilis
152,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Beaucarnea,Beaucarnea recurvata,Beaucarnea recurvata
153,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Beaucarnea,Beaucarnea recurvata,Beaucarnia recurvata
154,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Bowiea,Bowiea volubilis,Bowiea volubilis
155,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Beaucarnea,Beaucarnea hookeri,Calibanus caespitosus
156,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Beaucarnea,Beaucarnea hookeri,Calibanus hookeri
157,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Eriospermum,Eriospermum capense,Chlorophytum capons
158,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Chlorophytum,Chlorophytum nepalense,Chlorophytum nepalense
159,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena draco,Dracaena draco
160,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Drimia,Drimia haworthioides,Drimia haworthioides
161,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Drimiopsis,Drimiopsis botryoides,Drimiopsis kirkii
162,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Drimiopsis,Drimiopsis maculata,Drimiopsis maculata
