,kingdom,phylum,class,order,family,genus,species,query
63,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,Asparagus densiflorus,Asparagus densiflorus
64,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,Asparagus falcatus,Asparagus falcatus
65,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,Asparagus densiflorus,Asparagus myriocladus
66,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium bulbiferum,Asplenium bulbiferum
67,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium nidus,Asplenium nidus
68,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Astrophytum,Astrophytum ornatum,Astrophytum ornatum
69,Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Azolla,Azolla caroliniana,Azolla caroliniana
70,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,NA,Bauhinia
71,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,NA,Begonia
72,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia nelumbiifolia,Begonia nelumbiifolia
73,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia nutans,Billbergia nutans
74,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia pyramidalis,Billbergia pyrimidalis
75,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Bismarckia,Bismarckia nobilis,Bismarckia nobilis
76,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Bougainvillea,Bougainvillea spectabilis,Bougainvillea spectabilis
77,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Bowiea,Bowiea volubilis,Bowiea volubilis
78,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Brahea,Brahea armata,Brahea armata
79,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassavola,Brassavola cucullata,Brassavola cucullata
80,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassolaelia,NA,Brassolaelia
81,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Breynia,Breynia disticha,Breynia disticha
82,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Brugmansia,Brugmansia arborea,Brugmansia candida
83,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,NA,Buddleja
84,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Bulbine,Bulbine frutescens,Bulbine frutescens
85,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Butia,Butia capitata,Butia capitata
86,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Caladium,Caladium bicolor,Caladium bicolor
87,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Goeppertia,Goeppertia concinna,Calathea concinna
88,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Calathea,NA,Calathea insignis
89,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Calceolariaceae,Calceolaria,Calceolaria herbeohybrida,Calceolaria herbeohybrida
90,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,NA,Calliandra
91,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Camilia,NA,Camelia japonica
