,kingdom,phylum,class,order,family,genus,species,query
113,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Astroloba,Astroloba bullulata,Astroloba bullulata
114,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Astroloba,Astroloba herrei,Astroloba herrei
115,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Astroloba,Astroloba spiralis,Astroloba spiralis
116,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Astrophytum,Astrophytum ornatum,Astrophytum ornatum
117,Plantae,Tracheophyta,Magnoliopsida,Austrobaileyales,Austrobaileyaceae,Austrobaileya,Austrobaileya scandens,Austrobaileya scandens
118,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Austrocylindropuntia,Austrocylindropuntia subulata,Austrocylindropuntia subulata
119,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Barkeria,Barkeria lindleyana,Barkeria lindleyana
120,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Barkeria,Barkeria spectabilis,Barkeria spectabilis
121,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Barleria,Barleria oenotheroides,Barleria oenotheroides
122,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Barleria,Barleria repens,Barleria repens
123,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia bidentata,Bauhinia bidentata
124,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Beaucarnea,Beaucarnea recurvata,Beaucarnea recurvata
125,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia brevirimosa,Begonia brevirimosa 
126,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia conchifolia,Begonia conchifolia
127,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia dregei,Begonia dregei
128,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia echinosepala,Begonia echinosepala
129,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia heracleifolia,Begonia heracleifolia 
130,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia peltata,Begonia peltata
131,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia rajah,Begonia rajah
132,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Bergerocactus,Bergerocactus emoryi,Bergerocactus emoryi
133,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bifrenaria,Bifrenaria harrisoniae,Bifrenaria harrisoniae
134,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bifrenaria,Bifrenaria harrisoniae,Bifrenaria harrisoniae 
135,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,Bifrenaria tyrianthina
136,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia alfonsi-joannis,Billbergia alfonsi-joannis
137,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia nutans,Billbergia nutans
138,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia zebrina,Billbergia zebrina
139,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Biophytum,Biophytum dendroides,Biophytum dendroides
140,Plantae,Tracheophyta,Magnoliopsida,Malvales,Bixaceae,Bixa,NA,Bixa 
