,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id,query
73,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Arum,Arum palaestinum,6,7707728,196,551,6979,2869757,5330523,Arum palaestinum
74,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Caladium,Caladium bicolor,6,7707728,196,551,6979,2868340,2868390,Caladium hortulanum
75,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Dracontium,Dracontium spruceanum,6,7707728,196,551,6979,7392210,5330716,Dracontium spruceanum
76,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera deliciosa,6,7707728,196,551,6979,2868125,2868241,Monstera deliciosa
77,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera dubia,6,7707728,196,551,6979,2868125,2868179,Monstera dubia
78,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Orontium,Orontium aquaticum,6,7707728,196,551,6979,2774333,5330733,Orontium aquaticum
79,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron erubescens,6,7707728,196,551,6979,2861312,2871297,Philodendron erubescens
80,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron gloriosum,6,7707728,196,551,6979,2861312,2870786,Philodendron gloriosum
81,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron scandens,6,7707728,196,551,6979,2861312,9171301,Philodendron scandens 
82,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Spathiphyllum,Spathiphyllum clevelandii,6,7707728,196,551,6979,2869649,8006123,Spathiphyllum clevelandii
83,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Syngonium,Syngonium podophyllum,6,7707728,196,551,6979,2867833,2867866,Syngonium podophyllum
84,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Fatsia,Fatsia japonica,6,7707728,220,1351,8800,3039039,3039046,Fatsia japonica
85,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Polyscias,Polyscias fruticosa,6,7707728,220,1351,8800,3035574,3035652,Polyscias fruticosa
