,kingdom,phylum,class,order,family,genus,species,query
724,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Puya,Puya mirabilis,Puya mirabilis
725,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia abbreviata,Pyrrosia abbreviata
726,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia lingua,Pyrrosia lingua
727,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia mammillaris,Quaqua mammillaris
728,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus agrifolia,Quercus agrifolia
729,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus suber,Quercus suber
730,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum malabaricum,Quisqualis indica
731,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rebutia,Rebutia heliosa,Rebutia heliosa
732,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rebutia,Rebutia deminuta,Rebutia kupperiana
733,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rebutia,Rebutia fiebrigii,Rebutia muscula
734,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rebutia,Rebutia pygmaea,Rebutia pygmaea
735,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Melaleuca,Melaleuca gardneri,Regelia megacephala
736,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Rhaphidophora,NA,Rhaphidophora
737,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Rhaphidophora,Rhaphidophora decursiva,Rhaphidophora decursiva
738,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis indica,Rhaphiolepis indica
739,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis clavata,Rhipsalis clavata
740,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Rhipsalis,Rhipsalis paradoxa,Rhipsalis paradoxa
741,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Rhyncholaelia,Rhyncholaelia digbyana,Rhyncholaelia digbyana
742,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Rhynchostylis,Rhynchostylis gigantea,Rhynchostylis gigantea
743,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes laurifolium,Ribes laurifolium
744,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Rosenbergiodendron,Rosenbergiodendron longiflorum,Rosenbergiodendron longiflorum
745,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Rosmarinus,Rosmarinus officinalis,Rosmarinus officinalis
746,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,NA,Ruellia
747,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ruscus,Ruscus aculeatus,Ruscus aculeatus
748,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ruscus,Ruscus hypophyllum,Ruscus hypophyllum
749,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruspolia,Ruspolia hypocrateriformis,Ruspolia hypocrateriformis
750,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Sabal,Sabal minor,Sabal minor
751,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Sabal,Sabal palmetto,Sabal palmetto
752,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Saccharum,NA,Saccharum
753,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Sageretia,Sageretia thea,Sageretia theezans
754,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia coccinea,Salvia coccinea
755,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia divinorum,Salvia divinorum
756,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia splendens,Salvia splendens
757,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Sanchezia,Sanchezia speciosa,Sanchezia speciosa
758,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria cylindrica,Sansevieria cylindrica
759,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria erythraeae,Sansevieria erythraeae
760,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria hyacinthoides,Sansevieria grandis
761,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria pinguicula,Sansevieria pinguicula
762,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria trifasciata,Sansevieria trifasciata
763,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Sapindus,Sapindus saponaria,Sapindus saponaria
764,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Monsonia,Monsonia herrei,Sarcocaulon herrei
765,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Monsonia,Monsonia vanderietiae,Sarcocaulon vanderietiae
766,Plantae,Tracheophyta,Magnoliopsida,Buxales,Buxaceae,Sarcococca,Sarcococca confusa,Sarcococca confusa
767,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sarraceniaceae,Sarracenia,NA,Sarracenia
768,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sarraceniaceae,Sarracenia,Sarracenia flava,Sarracenia flava
769,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,Sarracenia purpurea
770,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Sauromatum,Sauromatum venosum,Sauromatum venosum
771,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga stolonifera,Saxifraga stolonifera
772,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Schefflera,NA,Schefflera
773,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Schizolobium,Schizolobium parahyba,Schizolobium parahybum
774,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Schlumbergera,NA,Schlumbergera
775,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Scilla,NA,Scilla
776,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedeveria,NA,Sedeveria
777,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,NA,Selaginella
778,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella braunii,Selaginella braunii
779,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella moellendorffii,Selaginella moellendorffii
780,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella peruviana,Selaginella peruviana
